Date,High,Low,Open,Close,Volume,Adj Close
2007-01-02,28.207157135009766,27.79537582397461,28.069896697998047,28.001266479492188,27186870.0,15.58977222442627
2007-01-03,28.344419479370117,27.5894832611084,28.001266479492188,27.5894832611084,38309466.0,15.36051082611084
2007-01-04,28.138526916503906,27.5894832611084,27.726743698120117,27.79537582397461,31763548.0,15.475140571594238
2007-01-05,28.069896697998047,27.24633026123047,27.79537582397461,27.45222282409668,37265471.0,15.284090042114258
2007-01-08,27.45222282409668,27.040437698364258,27.314960479736328,27.040437698364258,41413769.0,15.054828643798828
2007-01-09,27.520851135253906,26.9718074798584,27.24633026123047,27.17770004272461,32649451.0,15.131250381469727
2007-01-10,26.9718074798584,26.42276382446289,26.9718074798584,26.56002426147461,48720281.0,14.787357330322266
2007-01-11,26.90317726135254,26.42276382446289,26.56002426147461,26.56002426147461,46523009.0,14.787357330322266
2007-01-12,27.79537582397461,26.90317726135254,26.90317726135254,27.5894832611084,58540251.0,15.36051082611084
2007-01-15,27.932636260986328,27.45222282409668,27.864004135131836,27.79537582397461,30132351.0,15.475140571594238
2007-01-16,27.932636260986328,27.520851135253906,27.79537582397461,27.5894832611084,16174282.0,15.36051082611084
2007-01-17,27.520851135253906,27.24633026123047,27.45222282409668,27.45222282409668,23928117.0,15.284090042114258
2007-01-18,27.45222282409668,27.10906982421875,27.314960479736328,27.314960479736328,26333022.0,15.207670211791992
2007-01-19,27.17770004272461,26.83454704284668,27.17770004272461,26.90317726135254,26974865.0,14.978408813476562
2007-01-22,27.24633026123047,26.76591682434082,27.17770004272461,26.90317726135254,23273161.0,14.978408813476562
2007-01-23,27.040437698364258,26.76591682434082,26.90317726135254,26.90317726135254,12904601.0,14.978408813476562
2007-01-24,28.756202697753906,28.756202697753906,28.756202697753906,28.756202697753906,30271501.0,16.010086059570312
2007-01-25,30.746488571166992,29.511138916015625,30.746488571166992,29.648399353027344,281338243.0,16.506818771362305
2007-01-26,29.442508697509766,28.824832916259766,29.099355697631836,28.962093353271484,71254705.0,16.124713897705078
2007-01-29,29.305246353149414,28.824832916259766,29.099355697631836,29.030725479125977,31526045.0,16.162927627563477
2007-01-30,29.099355697631836,28.481679916381836,29.030725479125977,28.481679916381836,42073825.0,15.857242584228516
2007-01-31,28.824832916259766,28.138526916503906,28.550310134887695,28.344419479370117,28889464.0,15.78082275390625
2007-02-01,28.550310134887695,28.207157135009766,28.413049697875977,28.275787353515625,16196867.0,15.742613792419434
2007-02-02,28.687572479248047,28.344419479370117,28.481679916381836,28.344419479370117,34600477.0,15.78082275390625
2007-02-05,28.550310134887695,28.069896697998047,28.275787353515625,28.138526916503906,30606629.0,15.666193962097168
2007-02-06,28.413049697875977,28.138526916503906,28.138526916503906,28.275787353515625,34849637.0,15.742613792419434
2007-02-07,28.344419479370117,28.069896697998047,28.275787353515625,28.069896697998047,30833933.0,15.627985954284668
2007-02-08,28.344419479370117,27.658113479614258,28.207157135009766,27.726743698120117,38672279.0,15.436931610107422
2007-02-09,28.275787353515625,27.79537582397461,27.864004135131836,28.275787353515625,29071599.0,15.742613792419434
2007-02-12,28.138526916503906,27.79537582397461,28.069896697998047,28.001266479492188,23669486.0,15.58977222442627
2007-02-13,28.001266479492188,27.383590698242188,27.864004135131836,27.383590698242188,37765977.0,15.24587631225586
2007-02-14,27.5894832611084,27.383590698242188,27.5894832611084,27.45222282409668,56932367.0,15.284090042114258
2007-02-26,28.069896697998047,27.520851135253906,28.001266479492188,27.5894832611084,63009835.0,15.36051082611084
2007-02-27,28.207157135009766,27.726743698120117,27.79537582397461,27.726743698120117,50640709.0,15.436931610107422
2007-03-01,27.314960479736328,26.90317726135254,27.17770004272461,26.9718074798584,72484477.0,15.016618728637695
2007-03-02,27.040437698364258,26.62865447998047,26.62865447998047,26.90317726135254,44822600.0,14.978408813476562
2007-03-05,26.62865447998047,25.3933048248291,26.62865447998047,25.599197387695312,58393086.0,14.252415657043457
2007-03-06,26.21687126159668,25.667827606201172,25.667827606201172,26.07961082458496,40564293.0,14.519887924194336
2007-03-07,26.42276382446289,25.80508804321289,26.42276382446289,26.0109806060791,42857004.0,14.481678009033203
2007-03-08,26.21687126159668,25.73645782470703,26.07961082458496,26.07961082458496,36615614.0,14.519887924194336
2007-03-09,26.35413360595703,25.942350387573242,26.21687126159668,26.14824104309082,28029060.0,14.558097839355469
2007-03-12,26.35413360595703,26.14824104309082,26.28550148010254,26.21687126159668,10074958.0,14.596307754516602
2007-03-13,26.90317726135254,26.35413360595703,26.42276382446289,26.90317726135254,32146759.0,14.978408813476562
2007-03-14,26.42276382446289,26.14824104309082,26.28550148010254,26.21687126159668,25921398.0,14.596307754516602
2007-03-15,26.69728660583496,26.42276382446289,26.42276382446289,26.56002426147461,17495122.0,14.787357330322266
2007-03-16,26.76591682434082,26.28550148010254,26.62865447998047,26.42276382446289,29690856.0,14.710936546325684
2007-03-19,26.49139404296875,26.21687126159668,26.42276382446289,26.28550148010254,18090338.0,14.634516716003418
2007-03-20,26.56002426147461,26.14824104309082,26.42276382446289,26.28550148010254,26993078.0,14.634516716003418
2007-03-21,26.69728660583496,26.35413360595703,26.49139404296875,26.49139404296875,21245638.0,14.749147415161133
2007-03-22,27.040437698364258,26.76591682434082,26.9718074798584,26.90317726135254,54105638.0,14.978408813476562
2007-03-23,26.9718074798584,26.62865447998047,26.90317726135254,26.76591682434082,24030112.0,14.901987075805664
2007-03-26,26.9718074798584,26.69728660583496,26.90317726135254,26.69728660583496,16989517.0,14.863780975341797
2007-03-27,26.90317726135254,26.62865447998047,26.69728660583496,26.69728660583496,29518193.0,14.863780975341797
2007-03-28,26.69728660583496,26.35413360595703,26.62865447998047,26.42276382446289,31682680.0,14.710936546325684
2007-03-29,26.42276382446289,26.21687126159668,26.28550148010254,26.35413360595703,51832597.0,14.672728538513184
2007-03-30,26.35413360595703,26.07961082458496,26.35413360595703,26.21687126159668,38325494.0,14.596307754516602
2007-04-02,26.42276382446289,26.07961082458496,26.14824104309082,26.21687126159668,30677297.0,14.596307754516602
2007-04-03,26.28550148010254,26.14824104309082,26.21687126159668,26.28550148010254,22777026.0,14.634516716003418
2007-04-04,26.56002426147461,26.42276382446289,26.49139404296875,26.49139404296875,27639292.0,14.749147415161133
2007-04-09,26.83454704284668,26.56002426147461,26.62865447998047,26.62865447998047,28720443.0,14.825567245483398
2007-04-10,26.76591682434082,26.56002426147461,26.69728660583496,26.76591682434082,38055206.0,14.901987075805664
2007-04-11,27.17770004272461,26.76591682434082,26.83454704284668,26.76591682434082,48509005.0,14.901987075805664
2007-04-12,26.69728660583496,26.49139404296875,26.62865447998047,26.56002426147461,31196017.0,14.787357330322266
